Hour_number,FullServiceRestaurant,Hospital,LargeHotel,LargeOffice,MediumOffice,MidriseApartment,OutPatient,PrimarySchool,QuickServiceRestaurant,SecondarySchool,SmallHotel,SmallOffice,Stand-aloneRetail,StripMall,SuperMarket,Warehouse
1479,755.62323767484,2003.5344043544003,1028.4186684429,49.32504079795999,0.0,0.0,4414.1564189268,1401.52994270016,504.813352553128,6723.396503856799,55.17427943676001,14.645087658099362,8015.100767646,2290.5077183519998,1371.5039961216003,504.42078005909997
1480,776.7421504221,2014.8131431547997,1267.2881865235202,59.290112864979996,0.0,0.0,4325.0157824679,1314.6011483488799,635.472093988294,5470.666800704,73.890064593,7.650368416812,7919.333138220001,2272.738189568,1458.5914005372,771.9243424875
1481,774.15553178178,2105.0331677132,1774.9807712784,116.35337303109999,0.0,0.0,4511.699219236951,1603.0867363476002,669.192183853459,7965.4218632967995,100.16103105887998,345.20077977453207,10177.305537635999,2946.17393242,1621.7336067444,1107.9501480630001
1482,877.42613404944,2207.8432246868,2765.9081085174003,349.38496060663994,19.7432832646161,0.0,5793.330099205349,2513.3980243848,1093.08110372187,11414.9573998984,180.14908681560001,960.2096849048,14242.324403102999,4137.216367456,1950.6328421184,3336.6846601260004
1483,1175.36180441202,2287.9487185768,2305.8997940545,556.0539729799,288.833042387295,0.0,6162.294437091001,2438.5322010336,1550.4697994472,12992.466582996,239.5989751068,1537.418471128936,15636.894882513,4578.8173173840005,2297.6961798132,3871.0315619909998
1484,1265.0276241778201,2541.1119527839996,2287.2486536739,875.8429565956,591.26074315854,0.0,6778.0097238555,2574.8997855168,1779.8421266953003,13914.9568683768,281.7182777772,1928.565530646568,16197.208888166999,4777.883189628,2469.2320034388,6264.436211838
1485,1495.2129592805402,2594.7632160588,2343.6136666838,1154.7098979024,806.84105174883,0.0,5679.668718588149,0.0,1941.86973833243,0.0,305.0100585552,2138.3596695842484,18124.375359489,5309.643037428,2241.1232727768,5368.067169714001
1486,1624.37001021372,2709.348456679,2495.5929314042996,0.0,0.0,0.0,4841.477090289451,0.0,2145.31418634699,0.0,328.620015708,0.0,0.0,0.0,0.0,7537.474784277
1487,1713.03969996306,2755.426684743,2649.57205387,0.0,0.0,0.0,6099.883223031,0.0,2350.20293462364,0.0,342.3021165204,0.0,0.0,0.0,0.0,6046.526370294
1488,2042.25239234196,2909.8086173824,574.02073020803,0.0,0.0,0.0,4909.57536392505,0.0,3070.3685015088004,0.0,377.403329148,0.0,0.0,0.0,0.0,8242.944727293
1489,0.0,3044.2213398267995,487.57769583299,0.0,0.0,0.0,6223.713012036001,0.0,0.0,0.0,408.2314493688,0.0,0.0,0.0,0.0,6744.2057343900005
1490,0.0,3076.6686093828,432.25635752768005,0.0,0.0,0.0,4957.0326884344495,0.0,0.0,0.0,420.58927823040005,0.0,0.0,0.0,0.0,8892.997839612
1491,0.0,3110.2877057826,396.2379632778,0.0,0.0,0.0,6252.271924275,0.0,0.0,0.0,429.58514179200006,0.0,0.0,0.0,0.0,7069.094586945
1492,0.0,3180.446809879,374.21505282742,0.0,0.0,0.0,5025.51315617715,0.0,0.0,2.9288113569488,453.02526498000003,0.0,0.0,0.0,176.61563363448,9324.083183697001
1493,2248.628349039,3172.5853786814,362.29932634623003,21.858978197413,0.0,0.0,6338.7650579175,0.0,3481.59024621231,3.3763894309175995,441.55574025839996,0.0,0.0,0.0,298.10987933508005,7444.128327714
1494,1897.7814401877001,2601.0650958994,348.21846025876,2271.4145047135,3.7717582595317807,0.0,5093.352691075349,0.0,2586.4998501138098,5.1096160149048,373.0158643872,3089.52651116384,0.0,36.5159231232,4195.9095170112005,9172.504407987
1495,1558.3154169114,4245.7620909528005,2068.450667115,2382.9441410623995,1227.8116729955998,0.0,6383.7079458749995,0.0,2238.1748519201,3.4073615276512,339.83827026,3988.8097393311205,0.0,56.2610840152,3826.3316135544005,11429.648624880001
1496,1305.88342324428,3401.9992850634,2268.4097608641,1559.8596776596996,647.00360020107,0.0,4799.587508703,0.0,1943.39368971817,2.599688929052,220.2076713864,2883.5802516818444,39752.65209672,11339.75159412,3247.3166234796004,9685.732950189
1497,1221.86664632082,3197.6535632054,1975.5386498869,1315.6867843372,231.29607411773097,0.0,5725.061024787,0.0,1632.32205703125,0.57416336712488,182.12498746560001,2395.447867646284,29503.247364329996,8208.49844092,2677.7560976604,7889.931296577
1498,1212.7387962964203,3094.3299780424,2020.7273080512,1208.9226784957,101.83556739711601,0.0,4408.42016572425,0.0,1308.16373006933,0.0,183.4896311796,2150.25135889872,24463.13380947,6449.22963432,2372.6646575676,6812.750692845
1499,964.5154904313001,3015.3212912152,1781.7140498934,1076.4722975432999,2.72575121665245,0.0,5341.858032724201,0.0,954.50776882238,0.0,166.5534112056,1855.6571332873643,22187.500560690005,5557.55723718,2101.0365149940003,5738.069853414
1500,888.63063171798,2981.8987580507996,1690.6914595130002,1086.1342420422,0.0,0.0,4173.28816057335,0.0,796.6352009804901,0.0,164.7862677396,2187.109928404544,16769.749235642998,3979.1519093399997,1979.4532687452004,5401.3220131769995
1501,856.4979446766,2973.373507724,1424.4146732928,1091.9150496825,0.0,0.0,5154.91013592945,0.0,721.878424489948,0.0,124.2982761156,2163.80122910028,14802.956705304001,3499.127815612,1854.8085753432,5204.598399252
1502,892.8086927586,2936.8725124804,1378.6744575051002,1289.1879179467999,0.0,0.0,4129.4427667389,0.0,795.40425581641,0.0,112.38317698812,2047.510911945532,14412.571687212,3444.549189692,1765.0936645992,4919.850192519
1503,858.1389048055801,2226.300826435,1217.30532400764,1380.8535519905997,0.0,0.0,5191.193081318401,0.0,746.687305172848,0.0,115.23487163892001,1992.4996679018202,14795.108424533999,3612.1252635879996,1671.1880192064,4726.332027720001
1504,846.0013449622201,2232.238044024,1398.4708261328,1450.0640722810997,0.0,0.0,4261.9292013519,0.0,800.32282994028,0.0,117.62607216480001,1985.4166483524561,17007.131301693,4390.523802320001,1673.31685599,2991.752188821
1505,951.29724252654,2270.5468361172,2013.0960223073002,1903.9648129618,0.0,0.0,5833.28747589705,0.0,883.3859123929801,0.0,138.08121554160002,2397.6607231381204,25769.604477479996,7010.1535886,1805.7305483352002,3070.401630732
1506,782.89229751042,2489.1966825734003,2130.9274063287,0.0,0.0,0.0,4880.57996322585,0.0,829.28913139085,0.0,173.9374234512,0.0,29846.04545781,8365.526543920001,2056.2740020548,4772.6514161820005
1507,710.77312537848,2519.3480700374,1901.4330071149002,0.0,0.0,0.0,6243.3464637960005,0.0,826.19959392217,0.0,177.8760163188,0.0,0.0,0.0,2172.9642415272006,3864.192613407
1508,812.03163420762,2783.8177953895997,1806.5027472058002,0.0,0.0,0.0,5064.06591467595,0.0,899.3468872578301,0.0,191.97381437640001,0.0,0.0,0.0,2206.6190408232,5306.7013276590005
1509,841.58609322342,2825.8792730965997,1762.2847715333003,0.0,0.0,0.0,6398.289816632999,0.0,937.89613870284,0.0,197.55605947680004,0.0,0.0,0.0,1888.6379784768,4056.643977804
1510,897.8296626714001,2925.538819086,1777.1341067011,0.0,0.0,0.0,5158.9990869885005,0.0,1062.38684805321,0.0,209.3743534284,0.0,0.0,0.0,0.0,5482.217596833
1511,1033.17382118676,2962.7626250847998,2025.4445379000001,0.0,0.0,0.0,6500.7762429285,0.0,1296.1867261064301,0.0,225.59911090319997,0.0,0.0,40.5114397988,0.0,4180.809410676
1512,1354.2133037217002,3004.4062330512,680.215535958,0.0,0.0,0.0,5195.50113263805,0.0,1848.1999168673399,0.0,240.9410391492,0.0,0.0,88.15810971679998,0.0,5735.466359892001
1513,0.0,3048.7921455426,532.13278543775,0.0,0.0,0.0,6516.903889314,0.0,0.0,0.0,278.6688737472,0.0,0.0,253.9187160596,0.0,4597.135996077
1514,0.0,3100.4025998909997,442.9518628765301,0.0,0.0,0.0,5237.830409356349,0.0,0.0,3.949623641119999,327.68199761639994,0.0,196.4528922444,304.8410869808,0.0,6756.970504896
1515,0.0,3140.3475054988,390.74764417339003,0.0,0.0,0.0,6597.0314876699995,0.0,0.0,11.397594666089601,347.72075713199996,0.0,1375.9830227577,466.1806381332,0.0,5488.217762661
1516,0.0,3115.3659429945997,357.28648480287,39.071206995913,0.0,0.0,7433.360372821499,0.0,0.0,18.359922003296,351.731996358,0.0,1470.4601530272,848.4535558319999,0.0,7537.062614967
1517,2013.1944070354202,3208.9872937488,340.15353514233004,56.559434955549996,0.0,0.0,11539.468107882001,0.0,3049.93005733605,24.569900651263996,380.51333195760003,0.0,2013.3520504632002,1169.741137872,0.0,6012.25673661
1518,2046.0000407347202,3001.095104088,338.77855812668,59.419311101069994,0.0,0.0,11213.6729515785,8.2894250823552,2833.9468892012,41.188654808016,404.4273486324,0.0,53823.86143482,13545.958674919999,4606.889442246001,8619.44264604
1519,1599.70931276904,2802.240005793,2118.5075291072003,63.63880867279,2.5252206195132,0.0,10100.549383119,0.0,2300.45484054513,35.442000489352,347.509956738,0.0,47395.116610590005,13545.958674919999,4128.4315211904,6593.3984502270005
1520,1368.75035323782,2565.1766801374,2307.067790013,29.421401181487997,0.0,0.0,9539.2508996655,0.0,2049.37658004258,28.569651481816,230.66574707160004,0.0,41710.18019838,12758.901554159998,3467.783835072,7763.4487776510005
1521,1410.89831423124,2446.2677138130002,2059.6121508648002,23.1996591327,0.0,0.0,8869.053807841501,0.0,1802.44881241781,8.9011153347552,191.5746622764,0.0,33986.54099238,9995.7459412,3228.2678243412,4697.473951359
1522,1313.4999358533003,2407.7161851716,2009.1330404726004,13.414264396686999,0.0,0.0,8308.0400013585,0.0,1488.4027747934201,0.0,188.6420156832,0.0,30490.638217440002,8727.12921396,2816.9152812864,4912.049105955
1523,1234.20575142054,2355.781373485,2029.6941412517,10.190119168064,0.0,0.0,7920.951871599001,0.0,1290.2105772294801,0.0,179.1018718848,0.0,27325.894706400002,7603.901972479999,2644.3258493724,3040.8405219180004
1524,977.7845877537601,2297.6445886455995,1953.3619939981004,0.0,0.0,0.0,7492.7361559635,0.0,943.2337918192801,0.0,152.8170674112,0.0,25179.467936009994,6815.306502919999,2251.8748529748,3380.231624652
1525,990.8913525495001,2265.1471529002,1912.8782854601002,0.0,0.0,0.0,6995.1329047665,0.0,948.9508417611901,0.0,120.27307275840002,0.0,22751.701169369997,6010.0040692719995,2154.6364802184003,2124.043544961
1526,1127.1016832197802,2179.191481853,1982.8525065391002,0.0,0.0,0.0,6654.045803886,0.0,1155.7150231170501,0.0,126.95823384479999,0.0,21426.443987697,5588.173993695999,2135.0182104828,2776.3133461830002
1527,1249.9211730495,2137.9367102888,2076.8503617687,0.0,0.0,0.0,6555.557483631001,0.0,1321.2743740226701,0.0,158.1888093648,0.0,20570.902484685,5372.490260516,2176.1516235924,2266.458151797
1528,1374.4747907284202,2174.2062031492,2248.4781395356003,9.923743779282,0.0,0.0,6718.121418528,0.0,1661.17953833137,0.0,195.71868184800002,0.0,21998.83055895,5891.6419583,2358.7188894036003,3833.7617114460004
1529,1554.53912889114,2422.5215879125994,2659.5994257189,27.168531031448,0.0,0.0,6912.4832934885,0.0,1988.47964815406,0.0,247.9142250192,0.0,23746.88436852,6573.360723479999,3004.4413963116,3900.3865584749997
1530,1623.0010303759802,2921.2341525297998,3045.9275903182006,30.843435305326,0.0,0.0,4831.5344733396005,0.0,2159.51385366459,0.0,324.2030016564,0.0,25588.041661080002,7289.88614688,3399.9961481496002,6915.22848909
1531,1661.9741565301204,3060.4752444162,3095.1646165167003,56.14300561147999,0.0,0.0,5121.432218056049,0.0,2249.6507721023804,0.0,344.0729279556,0.0,27792.228704819998,8114.669871520001,3525.1356631428002,6126.106340907
1532,1643.6161662201002,3291.6216796732,3047.561342714,49.979061699259994,0.0,0.0,6004.7267689889995,0.0,2344.8142598283202,0.0,360.93385430399996,0.0,28714.65090348,8484.9379556,3596.263845858,8652.915493227001
1533,1897.4662745546402,3470.5053581124002,3093.6067702932005,83.45511594602999,0.0,0.0,5110.366748163299,0.0,2522.88960324641,25.561624718295995,382.43430456479996,0.0,0.0,0.0,3268.5332177124005,6882.756416397
1534,2028.16043200344,3655.8220688399997,3258.5220240951003,75.63240115797,0.0,0.0,4480.0871738337,0.0,2723.790266152,50.691465946175995,404.6439577656,0.0,0.0,0.0,0.0,9424.860394365
1535,2105.55922281468,3845.0772728214,3496.6537799585003,134.98894906872,0.0,0.0,5768.070544471951,1.8315843834456,3043.0048548187597,100.88700804066399,434.24476690439997,0.0,0.0,0.0,0.0,7448.900903604
1536,2409.44050500714,4118.7250337154,680.7998142533701,123.70461295051999,13.829263977179698,0.0,4665.2711493550505,13.202645300123999,3725.1677031310405,144.89398924736798,476.15659394520003,0.0,0.0,55.579299771600006,0.0,10226.787996411
1537,0.0,4221.426389084199,579.60301440748,260.71348095842995,13.528768460390399,0.0,5951.144055694501,18.357614807784,0.0,230.53352655471997,500.5273002852,0.0,78.60212286059999,123.3859460592,106.88673011378401,8112.186513855
1538,0.0,4410.6587600374005,521.37780431366,224.35200740624,52.83725826869699,0.0,4807.6643056923,38.755157783664,0.0,363.94751611376,527.7705668208,0.0,674.2592950056,209.1395860808,327.9240701856,10884.127357269
1539,0.0,4719.355264000199,496.5393757489901,548.8258420762,83.731132862937,0.0,6121.639342962,570.69657614928,0.0,535.7150413160799,563.3054501135999,0.0,1465.8527130267,400.94327021839996,239.172608682,9452.97959472
1540,0.0,4594.464292695599,490.27209252840004,579.3188677947999,113.79710923024498,0.0,6877.780385755499,700.09343664456,0.0,760.0430007589598,580.6249863959999,71.6616821411568,2052.8752579341,429.4405204543999,439.02121809636003,12881.81036142
1541,2740.7072895042,6567.191724972,490.47158860357007,873.331969914,141.31055063464498,0.0,10895.261537745,717.3662027867999,4402.6135663513205,965.41168802576,572.4937611191999,67.5905092322636,2069.1631460877,1009.8954632599998,487.38961571328,11075.09172399
1542,2666.7935536428,4764.8827877598005,473.66927760803003,6194.6121865509995,7.5033836759847,0.0,10549.951451325001,10246.1089909416,3980.01208837606,41532.76137966399,572.098419192,6638.38696710068,53556.09602313,13545.958674919999,5162.8464481968,18427.467195810004
1543,2484.3376871250002,4469.663107722599,3270.6171023624,11075.295141307999,3501.7721295820193,0.0,9379.1444785155,8156.9031261984,3708.05654649343,34979.955020256,551.5350947016,6988.647463043401,46361.03034116999,13526.11427684,4866.230431591201,16479.65169999
1544,2376.7459345293,4057.0347058155994,4041.640129702701,5027.657930093,3166.9034164242303,0.0,8754.515072784001,5731.6832062392,3653.7756514789203,28999.667561071998,435.11993263320005,4197.48235671424,40565.780353769995,11945.24992708,4337.7978677867995,13525.93013418
1545,2212.8223266058803,3547.5538217293997,3739.493658628701,2931.9338869198,2683.49145499197,0.0,8203.2576210585,4718.066173615201,3377.3935980689,25746.90153976,381.6088122264,3109.1573496161204,33594.42461385,9504.05634932,3679.4554512696004,11001.777656769
1546,2131.8237356503205,3243.6990098085994,3577.4637345839,2186.978872756,2281.62631238157,0.0,7860.1750971705,4020.1697201736,2933.03613722401,23381.08455212,357.769696158,2656.5621990116006,30849.79500522,8592.46128332,3386.3242240188,9557.883890685001
1547,1916.6739342571802,3113.3655644066,3485.939015804,2144.6180903041,2131.5214258554297,0.0,7660.876139631,3266.5824091656,2624.20084360398,21559.840326104,341.04282845399996,2180.379696100672,28114.32472566,7825.2555879599995,3159.0205036487996,8547.567688782001
1548,1665.4123790676,2956.1621274534,3321.8784727632,1961.0132253665997,1933.3264127259597,0.0,7577.6306306805,2924.4615911112005,2312.30652101572,20160.039803576,304.87372940879993,2151.98457530056,27232.477552890003,7605.44425256,2989.2469267908,7715.075213421001
1549,1629.89976265734,2798.8871995552,3162.6635089070005,1452.2064920456996,1623.27307121532,0.0,7486.522634974501,2918.5555021392006,2146.15568599508,19097.034452512,263.130508998,1589.9079141243758,26558.338061309994,7433.529641919999,2816.6142965184004,6659.561673828
1550,1731.7278927816,2644.1356067635998,3098.7500967374003,1152.3197619802997,1463.07207794685,0.0,7191.7306969365,2798.2122507528,2302.76862086342,18329.24401612,250.521518244,1276.9757021880757,24942.090298409996,6918.251176839998,2730.0332371752006,6094.376236071
1551,1840.17941599968,2554.2710219174,3100.1994860361,1107.9730276619998,1421.99854276872,0.0,6941.589660837001,2806.7915370096002,2458.7797145017107,17408.793712008,268.0408301076,1073.4559498518681,23411.364194159996,6433.7732606399995,2693.5765535304004,5944.577839605
1552,1860.6757380184201,2581.277672071,3046.5893583118,1415.2788726089,1536.9918039453598,0.0,6861.6238087215,2869.7410040880004,2584.44126932515,16649.281419815998,287.60700927479996,1144.05376905094,23737.522602509995,6548.68064376,2795.4956983320003,6411.880578339
1553,1789.6987873694402,2691.1106329562,3289.3565432651003,1810.9386100104998,1559.51139020796,0.0,6988.453355461499,3557.6421365856,2430.5074176837297,19217.803223336,315.3170331648,2567.2916919213963,25562.86444668,7167.456140159999,2889.3774276864006,5594.602171869001
1554,1721.3353151856602,2866.9295640135997,3542.6380667727003,2683.3069461743,1888.7642403795896,0.0,4916.79922858605,4176.7889674728,2555.81058149302,20525.0909588,385.6830352116,3443.41073961852,27122.62987335,7743.3932634,3043.2837235248003,6023.566406538
1555,1805.3777689815,3036.0092148655995,3542.9483925605005,2998.5883505611996,2042.7603942650096,0.0,5151.389489280451,4544.8100328288,2640.3760641243503,21425.62483044,405.161178294,3706.3904762156803,28716.995506590003,8334.2416312,3173.9717575476,9089.215398449998
1556,1810.3140395568003,3313.9105802003996,3464.9865555823003,3129.250567452,2112.89557627029,0.0,5994.0432953505,4721.7965565624,2755.65018811926,21774.96307808,426.98047418399995,3864.4382134648404,29603.342461469998,8637.32741824,3267.2197558512003,7085.77416
1557,1972.15415911728,3361.5778757634002,3421.2508194095,3242.9601033711,2148.3971818814402,0.0,5123.701577475,0.0,2817.0342907869904,13.5304616481624,434.316454284,3941.51917853056,0.0,0.0,3061.7558024472,9609.601367600999
